source_ensemblID,source_gene_symbol,source_celltype,source_means,source_quality,source_Gene_Symbol_human,target_ensemblID,target_gene_symbol,target_celltype,target_means,target_quality,target_Gene_Symbol_human,source_log2FC,target_log2FC,source_nodes,target_nodes,pair,interaction_type,interaction_redundancy,source_influenced_genes,target_influenced_genes,source_influenced_celltypes,target_influenced_celltypes,source_influencer_celltypes,target_influencer_celltypes
ENSDARG00000015502,adam10b,FB,5.651537549963656,0.75,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10b_FB,gpnmb_FB,adam10b_gpnmb,FB_FB,"FB_FB, EC_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, FB",FB
ENSDARG00000015502,adam10b,EC,7.1035767699422125,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10b_EC,gpnmb_FB,adam10b_gpnmb,EC_FB,"FB_FB, EC_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, FB",FB
ENSDARG00000053468,adam10a,FB,12.457644138193777,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10a_FB,gpnmb_FB,adam10a_gpnmb,FB_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000053468,adam10a,EC,12.114674056242649,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10a_EC,gpnmb_FB,adam10a_gpnmb,EC_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000053468,adam10a,CM+,9.275005352716253,0.9166666666666666,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10a_CM+,gpnmb_FB,adam10a_gpnmb,CM+_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000053468,adam10a,CM-,10.528155313385334,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000062688,gpnmb,FB,6.583544805656088,1.0,GPNMB,0.0,2.58532413676928,adam10a_CM-,gpnmb_FB,adam10a_gpnmb,CM-_FB,"FB_FB, CM-_FB, EC_FB, CM+_FB","notch1b, gpnmb, itga6a, notch1a, itga4","adam10a, adam10b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+",FB
ENSDARG00000077231,vwf,FB,6.913982581323152,1.0,VWF,ENSDARG00000018687,itga2b,FB,10.547592742497793,1.0,ITGA2B,0.0,4.99319556524441,vwf_FB,itga2b_FB,vwf_itga2b,FB_FB,"FB_FB, CM-_FB, EC_FB","lrp1aa, lrp1ab, itga2b","tnfsf10l4, col1a2, tnxba, vwf, tnr, tnc, thbs1b, thbs1a, col2a1b, calr, fn1a, fn1b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, FB"
ENSDARG00000077231,vwf,EC,14.5795086470654,1.0,VWF,ENSDARG00000018687,itga2b,FB,10.547592742497793,1.0,ITGA2B,0.0,4.99319556524441,vwf_EC,itga2b_FB,vwf_itga2b,EC_FB,"FB_FB, CM-_FB, EC_FB","lrp1aa, lrp1ab, itga2b","tnfsf10l4, col1a2, tnxba, vwf, tnr, tnc, thbs1b, thbs1a, col2a1b, calr, fn1a, fn1b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, FB"
ENSDARG00000077231,vwf,CM-,9.406673797883,1.0,VWF,ENSDARG00000018687,itga2b,FB,10.547592742497793,1.0,ITGA2B,0.0,4.99319556524441,vwf_CM-,itga2b_FB,vwf_itga2b,CM-_FB,"FB_FB, CM-_FB, EC_FB","lrp1aa, lrp1ab, itga2b","tnfsf10l4, col1a2, tnxba, vwf, tnr, tnc, thbs1b, thbs1a, col2a1b, calr, fn1a, fn1b","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB","EC, FB"
ENSDARG00000078902,rims1b,EC,5.747645670791982,1.0,RIMS2,ENSDARG00000074635,abca1a,EC,11.298353963252374,1.0,ABCA1,0.0,1.50448329411703,rims1b_EC,abca1a_EC,rims1b_abca1a,EC_EC,"EC_EC, EC_CM+","abca1b, abca1a","lin7c, apoeb, fadd, shank1, calm2b, calm3a, calm3b, rims1b, calm2a","EC, FB, CM+","EC, CM-, FB, CM+",EC,"EC, CM-, FB, CM+"
ENSDARG00000078902,rims1b,EC,5.747645670791982,1.0,RIMS2,ENSDARG00000074635,abca1a,CM+,8.412580689188216,1.0,ABCA1,0.0,2.510319515,rims1b_EC,abca1a_CM+,rims1b_abca1a,EC_CM+,"EC_EC, EC_CM+","abca1b, abca1a","lin7c, apoeb, fadd, shank1, calm2b, calm3a, calm3b, rims1b, calm2a","EC, FB, CM+","EC, CM-, FB, CM+",EC,"EC, CM-, FB, CM+"
ENSDARG00000078902,rims1b,EC,5.747645670791982,1.0,RIMS2,ENSDARG00000079009,abca1b,FB,9.746690625996033,1.0,ABCA1,0.0,2.23731084222955,rims1b_EC,abca1b_FB,rims1b_abca1b,EC_FB,EC_FB,"abca1b, abca1a","lin7c, apoeb, fadd, shank1, calm2b, calm3a, calm3b, rims1b, calm2a","EC, FB, CM+","EC, CM-, FB, CM+",EC,"EC, CM-, FB, CM+"
ENSDARG00000075261,timp2b,EC,11.6932407879586,1.0,TIMP2,ENSDARG00000089892,cd44b,FB,4.86640559203472,0.75,CD44,2.99286310057475,0.0,timp2b_EC,cd44b_FB,timp2b_cd44b,EC_FB,"EC_CM-, EC_FB","cd44b, itga3b","col1a2, col6a2, lamb2, col1a1b, lama5, vcana, timp2b, vim, hbegfb, fn1a, hgfa, hbegfa, mmp9, pkma, col1a1a","EC, CM-, FB","EC, FB, CM+",EC,"CM-, FB"
ENSDARG00000075261,timp2b,EC,11.6932407879586,1.0,TIMP2,ENSDARG00000089892,cd44b,CM-,8.10899264554479,1.0,CD44,2.99286310057475,0.0,timp2b_EC,cd44b_CM-,timp2b_cd44b,EC_CM-,"EC_CM-, EC_FB","cd44b, itga3b","col1a2, col6a2, lamb2, col1a1b, lama5, vcana, timp2b, vim, hbegfb, fn1a, hgfa, hbegfa, mmp9, pkma, col1a1a","EC, CM-, FB","EC, FB, CM+",EC,"CM-, FB"
ENSDARG00000089383,il1fma,FB,9.508507676891597,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,FB,7.710580306837237,1.0,ADRB2,1.92115621755488,0.0,il1fma_FB,adrb2a_FB,il1fma_adrb2a,FB_FB,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000089383,il1fma,FB,9.508507676891597,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,EC,10.366989439471617,1.0,ADRB2,1.92115621755488,0.0,il1fma_FB,adrb2a_EC,il1fma_adrb2a,FB_EC,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000089383,il1fma,FB,9.508507676891597,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,CM+,5.200706767661338,0.75,ADRB2,1.92115621755488,0.0,il1fma_FB,adrb2a_CM+,il1fma_adrb2a,FB_CM+,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000089383,il1fma,FB,9.508507676891597,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,CM-,5.554916908139373,1.0,ADRB2,1.92115621755488,0.0,il1fma_FB,adrb2a_CM-,il1fma_adrb2a,FB_CM-,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB","EC, CM-, FB, CM+"
ENSDARG00000098700,il1b,FB,7.177374447114985,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,FB,7.710580306837237,1.0,ADRB2,4.08039418937415,0.0,il1b_FB,adrb2a_FB,il1b_adrb2a,FB_FB,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000098700,il1b,FB,7.177374447114985,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,EC,10.366989439471617,1.0,ADRB2,4.08039418937415,0.0,il1b_FB,adrb2a_EC,il1b_adrb2a,FB_EC,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000098700,il1b,FB,7.177374447114985,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,CM+,5.200706767661338,0.75,ADRB2,4.08039418937415,0.0,il1b_FB,adrb2a_CM+,il1b_adrb2a,FB_CM+,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000098700,il1b,FB,7.177374447114985,1.0,"IL1B, IL1RN, IL36G, IL36RN, IL36B, IL36A, IL37, IL1F10",ENSDARG00000088124,adrb2a,CM-,5.554916908139373,1.0,ADRB2,4.08039418937415,0.0,il1b_FB,adrb2a_CM-,il1b_adrb2a,FB_CM-,"FB_FB, FB_EC, FB_CM+, FB_CM-","il1b, ENSDARG00000114719|IL1RAP, il1fma, il1rapl1a, adrb2a","hspa8b, il1b, il1fma, arpc5a, si:ch211-202a12.4, actr2a, adma, uba52","EC, CM-, FB, CM+",FB,"EC, CM-, FB, CM+","EC, CM-, FB, CM+"
ENSDARG00000036893,f13a1b,FB,7.721756710907265,1.0,F13A1,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,2.75631002469383,2.35855184075406,f13a1b_FB,itga4_FB,f13a1b_itga4,FB_FB,"FB_FB, EC_FB, CM-_FB, FB_EC, FB_CM-","itga9, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000036893,f13a1b,FB,7.721756710907265,1.0,F13A1,ENSDARG00000103056,itga4,EC,8.224764906846998,1.0,ITGA4,2.75631002469383,0.0,f13a1b_FB,itga4_EC,f13a1b_itga4,FB_EC,"FB_FB, EC_FB, CM-_FB, FB_EC, FB_CM-","itga9, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000036893,f13a1b,FB,7.721756710907265,1.0,F13A1,ENSDARG00000103056,itga4,CM-,7.805918461356517,1.0,ITGA4,2.75631002469383,0.0,f13a1b_FB,itga4_CM-,f13a1b_itga4,FB_CM-,"FB_FB, EC_FB, CM-_FB, FB_EC, FB_CM-","itga9, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000036893,f13a1b,EC,7.541135876887895,1.0,F13A1,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,0.0,2.35855184075406,f13a1b_EC,itga4_FB,f13a1b_itga4,EC_FB,"FB_FB, EC_FB, CM-_FB, FB_EC, FB_CM-","itga9, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000036893,f13a1b,CM-,12.318289043519831,1.0,F13A1,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,0.0,2.35855184075406,f13a1b_CM-,itga4_FB,f13a1b_itga4,CM-_FB,"FB_FB, EC_FB, CM-_FB, FB_EC, FB_CM-","itga9, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, CM-, FB","EC, CM-, FB"
ENSDARG00000009401,vcanb,FB,12.13218208148995,1.0,VCAN,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,0.0,2.35855184075406,vcanb_FB,itga4_FB,vcanb_itga4,FB_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, CM-, FB"
ENSDARG00000009401,vcanb,EC,8.99763038306572,1.0,VCAN,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,0.0,2.35855184075406,vcanb_EC,itga4_FB,vcanb_itga4,EC_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, CM-, FB"
ENSDARG00000009401,vcanb,CM+,7.062779432410696,0.75,VCAN,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,0.0,2.35855184075406,vcanb_CM+,itga4_FB,vcanb_itga4,CM+_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, CM-, FB"
ENSDARG00000103515,vcana,FB,7.681587582040413,1.0,VCAN,ENSDARG00000103056,itga4,FB,9.938498679473046,1.0,ITGA4,-1.36020485871309,2.35855184075406,vcana_FB,itga4_FB,vcana_itga4,FB_FB,"FB_FB, FB_EC, FB_CM-","egfra, selp, tlr2, cd44b, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB","EC, CM-, FB, CM+",FB,"EC, CM-, FB"
ENSDARG00000103515,vcana,FB,7.681587582040413,1.0,VCAN,ENSDARG00000103056,itga4,EC,8.224764906846998,1.0,ITGA4,-1.36020485871309,0.0,vcana_FB,itga4_EC,vcana_itga4,FB_EC,"FB_FB, FB_EC, FB_CM-","egfra, selp, tlr2, cd44b, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB","EC, CM-, FB, CM+",FB,"EC, CM-, FB"
ENSDARG00000103515,vcana,FB,7.681587582040413,1.0,VCAN,ENSDARG00000103056,itga4,CM-,7.805918461356517,1.0,ITGA4,-1.36020485871309,0.0,vcana_FB,itga4_CM-,vcana_itga4,FB_CM-,"FB_FB, FB_EC, FB_CM-","egfra, selp, tlr2, cd44b, itga4","adam28, thbs1a, vcanb, jam2a, spon2b, fn1b, adam11, adam10b, f13a1b, ccl38.6, mdka, cxcl12a, vcam1b, thbs1b, tgm2b, si:ch1073-396h14.1, cxcl12b, ccl38.1, thbs2a, vcana, vegfd, adam10a, thbs2b, fn1a","EC, CM-, FB","EC, CM-, FB, CM+",FB,"EC, CM-, FB"
ENSDARG00000009401,vcanb,FB,12.13218208148995,1.0,VCAN,ENSDARG00000013847,egfra,FB,10.683370796370024,1.0,EGFR,0.0,-1.55968327793435,vcanb_FB,egfra_FB,vcanb_egfra,FB_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, FB"
ENSDARG00000009401,vcanb,EC,8.99763038306572,1.0,VCAN,ENSDARG00000013847,egfra,FB,10.683370796370024,1.0,EGFR,0.0,-1.55968327793435,vcanb_EC,egfra_FB,vcanb_egfra,EC_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, FB"
ENSDARG00000009401,vcanb,CM+,7.062779432410696,0.75,VCAN,ENSDARG00000013847,egfra,FB,10.683370796370024,1.0,EGFR,0.0,-1.55968327793435,vcanb_CM+,egfra_FB,vcanb_egfra,CM+_FB,"FB_FB, EC_FB, CM+_FB","egfra, itga4","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3",FB,"EC, CM-, FB, CM+","EC, FB, CM+","EC, FB"
ENSDARG00000103515,vcana,FB,7.681587582040413,1.0,VCAN,ENSDARG00000013847,egfra,FB,10.683370796370024,1.0,EGFR,-1.36020485871309,-1.55968327793435,vcana_FB,egfra_FB,vcana_egfra,FB_FB,"FB_FB, FB_EC","egfra, selp, tlr2, cd44b, itga4","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3","EC, CM-, FB","EC, CM-, FB, CM+",FB,"EC, FB"
ENSDARG00000103515,vcana,FB,7.681587582040413,1.0,VCAN,ENSDARG00000013847,egfra,EC,9.702649436932006,1.0,EGFR,-1.36020485871309,0.0,vcana_FB,egfra_EC,vcana_egfra,FB_EC,"FB_FB, FB_EC","egfra, selp, tlr2, cd44b, itga4","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3","EC, CM-, FB","EC, CM-, FB, CM+",FB,"EC, FB"
ENSDARG00000021948,tnc,FB,7.962088121407872,1.0,TNC,ENSDARG00000013847,egfra,FB,10.683370796370024,1.0,EGFR,0.0,-1.55968327793435,tnc_FB,egfra_FB,tnc_egfra,FB_FB,FB_FB,"egfra, itga2b","anxa1a, hsp90aa1.1, calm2b, tnc, ENSDARG00000059121|EFEMP1, uba52, grnb, hbegfa, vegfab, vcanb, hsp90aa1.2, mif, calm3a, grn1, bcan, s100a10a, gnai2b, gnai2a, vegfaa, grn2, grna, hbegfb, calm3b, s100t, calm2a, lrig1, nrg1, dcn, vcana, lrig2, m17, si:ch73-173h19.3",FB,"EC, CM-, FB, CM+",FB,"EC, FB"
ENSDARG00000015502,adam10b,FB,5.651537549963656,0.75,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000042282,itga6a,EC,8.011670225648857,1.0,ITGA6,0.0,4.86067211051499,adam10b_FB,itga6a_EC,adam10b_itga6a,FB_EC,"EC_EC, FB_EC","notch1b, gpnmb, itga6a, notch1a, itga4","lamb1b, lama1, igf2a, thbs1a, lamb1a, igf2b, fn1b, adam10b, si:ch211-241e1.3, mdka, lama2, lama5, igf1, lamc2, thbs1b, lamb2, col6a1, ENSDARG00000110040|LAMA2, adam10a, thbs2a, thbs2b, fn1a, adam9, ENSDARG00000112019|LAMA2","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, FB"
ENSDARG00000015502,adam10b,EC,7.1035767699422125,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000042282,itga6a,EC,8.011670225648857,1.0,ITGA6,0.0,4.86067211051499,adam10b_EC,itga6a_EC,adam10b_itga6a,EC_EC,"EC_EC, FB_EC","notch1b, gpnmb, itga6a, notch1a, itga4","lamb1b, lama1, igf2a, thbs1a, lamb1a, igf2b, fn1b, adam10b, si:ch211-241e1.3, mdka, lama2, lama5, igf1, lamc2, thbs1b, lamb2, col6a1, ENSDARG00000110040|LAMA2, adam10a, thbs2a, thbs2b, fn1a, adam9, ENSDARG00000112019|LAMA2","EC, FB","EC, CM-, FB, CM+","EC, FB","EC, FB"
ENSDARG00000053468,adam10a,FB,12.457644138193777,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000042282,itga6a,EC,8.011670225648857,1.0,ITGA6,0.0,4.86067211051499,adam10a_FB,itga6a_EC,adam10a_itga6a,FB_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","notch1b, gpnmb, itga6a, notch1a, itga4","lamb1b, lama1, igf2a, thbs1a, lamb1a, igf2b, fn1b, adam10b, si:ch211-241e1.3, mdka, lama2, lama5, igf1, lamc2, thbs1b, lamb2, col6a1, ENSDARG00000110040|LAMA2, adam10a, thbs2a, thbs2b, fn1a, adam9, ENSDARG00000112019|LAMA2","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB"
ENSDARG00000053468,adam10a,EC,12.114674056242649,1.0,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000042282,itga6a,EC,8.011670225648857,1.0,ITGA6,0.0,4.86067211051499,adam10a_EC,itga6a_EC,adam10a_itga6a,EC_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","notch1b, gpnmb, itga6a, notch1a, itga4","lamb1b, lama1, igf2a, thbs1a, lamb1a, igf2b, fn1b, adam10b, si:ch211-241e1.3, mdka, lama2, lama5, igf1, lamc2, thbs1b, lamb2, col6a1, ENSDARG00000110040|LAMA2, adam10a, thbs2a, thbs2b, fn1a, adam9, ENSDARG00000112019|LAMA2","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB"
ENSDARG00000053468,adam10a,CM+,9.275005352716253,0.9166666666666666,"ADAM10, ADAM29, ADAM7, ADAM2",ENSDARG00000042282,itga6a,EC,8.011670225648857,1.0,ITGA6,0.0,4.86067211051499,adam10a_CM+,itga6a_EC,adam10a_itga6a,CM+_EC,"EC_EC, FB_EC, CM-_EC, CM+_EC","notch1b, gpnmb, itga6a, notch1a, itga4","lamb1b, lama1, igf2a, thbs1a, lamb1a, igf2b, fn1b, adam10b, si:ch211-241e1.3, mdka, lama2, lama5, igf1, lamc2, thbs1b, lamb2, col6a1, ENSDARG00000110040|LAMA2, adam10a, thbs2a, thbs2b, fn1a, adam9, ENSDARG00000112019|LAMA2","EC, FB","EC, CM-, FB, CM+","EC, CM-, FB, CM+","EC, FB"
